symbol,date,close,high,low,number_of_trades,open,quote_volume,taker_quote_volume,taker_volume,volume
BTCUSDT,2023-06-27,30692.44,30994.97,30226.17,824373,30267.99,1306206257.0193572,647203906.7656411,21151.29517,42699.64157
BTCUSDT,2023-06-28,30077.41,30709.74,29858.8,895470,30692.44,1224103637.6132562,580226725.8333887,19176.75428,40463.51937
BTCUSDT,2023-06-29,30447.31,30843.98,30049.98,758428,30077.4,1107940389.9242406,543872730.2617269,17834.38857,36330.62903
BTCUSDT,2023-06-30,30472.0,31282.0,29500.0,1559366,30447.31,2726355505.5063505,1351735332.858577,44319.81254,89419.07618
BTCUSDT,2023-07-01,30585.9,30661.6,30320.57,567975,30471.99,533859338.1325383,247175148.950766,8102.13876,17501.75075
BTCUSDT,2023-07-02,30617.03,30791.0,30155.0,591533,30585.9,711031423.4334425,324616031.9581684,10630.2474,23286.41019
BTCUSDT,2023-07-03,31156.2,31380.0,30570.27,781855,30617.02,1352635339.5043936,645698735.3773494,20885.94331,43761.64311
BTCUSDT,2023-07-04,30766.51,31350.69,30620.0,779472,31156.2,1028794008.5245212,437126154.0841225,14107.36566,33206.11943
BTCUSDT,2023-07-05,30504.81,30878.07,30200.0,827926,30766.52,1013694790.3170501,476478254.9434133,15619.11716,33215.67122
BTCUSDT,2023-07-06,29895.43,31500.0,29850.45,1397042,30504.8,2181763648.99527,1039137135.293551,33952.63237,71319.6261
BTCUSDT,2023-07-07,30344.7,30449.0,29701.02,912948,29895.42,1027461795.2332091,448638761.3838917,14875.86309,34070.53895
BTCUSDT,2023-07-08,30284.63,30386.81,30044.47,480214,30344.7,395759717.5724278,181083431.1999306,5990.91468,13094.59042
BTCUSDT,2023-07-09,30160.71,30445.52,30061.12,473168,30284.63,465781514.2589476,212433521.8897289,7017.35093,15388.50196
BTCUSDT,2023-07-10,30411.57,31045.78,29950.0,896853,30160.71,1254289037.7420728,595390893.1450084,19574.2347,41262.87652
BTCUSDT,2023-07-11,30622.1,30813.63,30300.0,691213,30411.57,868966244.2412692,417204801.1629621,13670.16079,28476.83311
BTCUSDT,2023-07-12,30380.0,30983.25,30210.0,784195,30622.1,1166497472.433173,558742524.9312288,18251.27965,38108.99669
BTCUSDT,2023-07-13,31454.23,31804.2,30251.0,1301632,30380.0,2194927210.224416,1119542855.1513171,36084.84178,70772.51836
BTCUSDT,2023-07-14,30312.01,31630.0,29900.0,1274387,31454.23,1869443273.7476244,877642037.8224415,28513.77996,60749.48424
BTCUSDT,2023-07-15,30289.52,30390.9,30200.0,488354,30312.0,427921094.3021783,194912673.9119217,6430.54981,14118.55329
BTCUSDT,2023-07-16,30231.99,30441.46,30064.29,494225,30289.52,477189328.0072937,221713710.223243,7322.44372,15760.1281
BTCUSDT,2023-07-17,30138.0,30336.96,29659.2,816466,30232.0,929647644.243343,432105955.4547703,14352.21893,30882.76839
BTCUSDT,2023-07-18,29859.13,30239.78,29512.0,754775,30138.01,897157095.4774112,411748868.0629127,13771.19621,30003.8601
BTCUSDT,2023-07-19,29909.21,30189.09,29761.96,617415,29859.14,769254865.2851151,367624217.9174355,12260.98321,25657.36137
BTCUSDT,2023-07-20,29800.0,30417.46,29570.96,749723,29909.21,1125950643.7116494,541742405.5204978,18061.33493,37540.68193
BTCUSDT,2023-07-21,29901.72,30061.7,29726.34,555611,29800.0,713123417.7612139,345404092.6459083,11566.3884,23881.40865
BTCUSDT,2023-07-22,29794.0,29999.0,29625.1,423988,29901.72,437785700.3396102,200848375.4485695,6725.50525,14660.40467
BTCUSDT,2023-07-23,30083.75,30350.0,29730.0,519434,29793.99,548940321.0915866,266761143.4116981,8889.35695,18292.78637
BTCUSDT,2023-07-24,29176.5,30099.58,28861.9,869107,30083.75,1162562413.8190155,529388757.4915814,18047.66786,39628.99691
BTCUSDT,2023-07-25,29228.91,29376.0,29047.65,533797,29176.5,629531351.1145664,299466722.1976085,10257.29455,21565.7478
BTCUSDT,2023-07-26,29351.96,29690.0,29096.94,750401,29228.91,995569172.1396836,469155943.83416,15987.94266,33931.63366
BTCUSDT,2023-07-27,29222.78,29567.49,29083.85,583045,29351.95,659594157.3443576,304728875.7312362,10384.95749,22476.47626
BTCUSDT,2023-07-28,29314.14,29542.22,29123.12,543177,29222.78,702705076.837866,334588917.0883291,11422.36141,23993.61627
BTCUSDT,2023-07-29,29352.9,29406.92,29256.18,339750,29314.14,318276733.8766431,159659088.1646764,5443.09222,10851.36844
BTCUSDT,2023-07-30,29281.09,29449.0,29033.24,454846,29352.9,459830379.6509824,226012721.3705351,7720.41654,15706.97441
BTCUSDT,2023-07-31,29232.25,29530.0,29101.8,563115,29281.09,663025204.2072346,323482162.2920864,11029.2258,22605.48964
BTCUSDT,2023-08-01,29705.99,29739.25,28585.7,900141,29232.26,1299160215.077924,634595648.9435309,21831.75056,44719.65162
BTCUSDT,2023-08-02,29186.01,30047.5,28927.5,945158,29705.99,1419729744.649752,676256840.2750593,22953.8144,48181.65141
BTCUSDT,2023-08-03,29193.64,29433.33,28968.0,651970,29186.0,773302705.4947629,376856740.4883937,12901.09228,26476.91994
BTCUSDT,2023-08-04,29113.99,29333.08,28807.54,544850,29193.65,686643453.3930904,307284659.321428,10539.62903,23551.95217
BTCUSDT,2023-08-05,29072.13,29152.23,28978.64,331924,29114.0,338478560.1218247,159611625.1658778,5491.4962,11645.52018
BTCUSDT,2023-08-06,29088.42,29205.09,28991.88,338654,29072.13,383209498.8777505,188192943.696217,6471.24487,13178.1972
BTCUSDT,2023-08-07,29211.06,29276.78,28701.03,671438,29088.43,899492595.6812717,446702609.5645752,15375.49318,30966.87746
BTCUSDT,2023-08-08,29770.42,30244.0,29146.45,877168,29211.06,1352934531.6659672,716161501.5730364,24189.62133,45700.53392
BTCUSDT,2023-08-09,29581.99,30160.0,29376.67,750252,29770.41,1130396850.0974114,556446376.251785,18700.85778,38003.88725
BTCUSDT,2023-08-10,29455.75,29738.0,29320.2,513691,29581.99,692863472.0877249,330886650.2003818,11204.06553,23463.45373
BTCUSDT,2023-08-11,29426.03,29564.52,29252.45,437828,29455.76,607176051.3015367,288451712.1002085,9803.94004,20637.0443
BTCUSDT,2023-08-12,29430.17,29481.35,29381.56,310852,29426.02,263949405.5434029,123039182.1587899,4181.99127,8971.48068
BTCUSDT,2023-08-13,29303.84,29474.65,29272.32,341726,29430.18,326264625.2296824,154501729.2473491,5257.07008,11101.70947
BTCUSDT,2023-08-14,29430.93,29695.32,29102.45,671592,29303.85,924613476.681799,442247506.1673844,15036.11048,31443.11532
BTCUSDT,2023-08-15,29200.0,29499.26,29059.6,591162,29430.92,806683957.3100156,374046205.2590536,12751.63951,27503.87691
BTCUSDT,2023-08-16,28730.51,29259.85,28723.08,768028,29200.01,959870747.0063142,429510396.4298237,14761.86053,32996.69854
BTCUSDT,2023-08-17,26623.41,28783.48,25166.0,1976577,28730.51,2755821274.340605,1302553963.3106227,47495.99471,100271.54033
BTCUSDT,2023-08-18,26054.0,26832.6,25619.0,1293122,26623.41,1834219523.699404,881095856.1944035,33522.24573,69790.65711
BTCUSDT,2023-08-19,26100.01,26281.0,25801.09,615764,26054.0,680623880.8247554,337010159.8115182,12952.29598,26160.75343
BTCUSDT,2023-08-20,26189.99,26299.0,25971.05,451543,26100.01,497880752.2301158,258890029.0825063,9909.1293,19056.91209
BTCUSDT,2023-08-21,26126.92,26258.42,25812.0,565987,26190.0,788205156.3215925,365942107.3406446,14052.07264,30267.24233
BTCUSDT,2023-08-22,26056.0,26139.42,25300.0,603624,26126.92,886782344.1602929,425661908.6149738,16436.92888,34247.06688
BTCUSDT,2023-08-23,26432.72,26819.27,25812.82,673711,26055.99,1156326251.922411,576734438.2954001,21955.66524,44023.69978
BTCUSDT,2023-08-24,26180.05,26577.87,25864.0,575619,26432.71,792966965.8982658,367233375.4168434,13987.93493,30205.22116
BTCUSDT,2023-08-25,26060.01,26314.05,25777.15,611438,26180.05,722611079.1898074,345214226.918254,13258.65894,27753.33772
BTCUSDT,2023-08-26,26017.37,26125.77,25985.92,329412,26060.0,261041530.4758038,121952627.5976749,4681.90628,10022.22322
BTCUSDT,2023-08-27,26101.77,26182.23,25966.11,349090,26017.38,315548363.0193776,160918200.3936097,6170.48664,12099.64216
BTCUSDT,2023-08-28,26120.0,26253.99,25864.5,523057,26101.78,591008939.17657,284226173.7934395,10912.40549,22692.62655
BTCUSDT,2023-08-29,27716.34,28142.85,25922.0,1137083,26120.0,2023326050.758479,1034244032.3814663,37945.55071,74251.99488
BTCUSDT,2023-08-30,27299.99,27768.57,27017.24,690292,27716.34,969086451.1625257,456926409.729732,16715.57712,35448.25848
BTCUSDT,2023-08-31,25940.78,27587.51,25655.01,944690,27299.99,1360373186.0116708,655707233.8849008,24598.11397,51032.80401
BTCUSDT,2023-09-01,25805.05,26156.0,25333.75,881179,25940.77,1059444591.7097493,515429946.1831724,19960.9903,41032.15056
BTCUSDT,2023-09-02,25869.51,25987.5,25752.47,567728,25805.04,419812969.9468598,197234437.0220484,7634.91416,16250.77698
BTCUSDT,2023-09-03,25971.21,26135.0,25800.0,496412,25869.52,453100690.1021077,222581536.0268467,8583.16498,17474.47667
BTCUSDT,2023-09-04,25826.02,26108.02,25631.21,596830,25971.21,563532890.5699993,263365883.4295556,10177.3686,21777.59609
BTCUSDT,2023-09-05,25792.1,25915.49,25562.62,566736,25826.03,548893707.6002005,255537038.4660957,9926.65838,21323.39337
BTCUSDT,2023-09-06,25759.95,26040.0,25372.51,636302,25792.11,700763180.8011677,327416444.7840959,12736.70564,27262.52386
BTCUSDT,2023-09-07,26255.0,26443.14,25615.38,631929,25759.95,718923008.9071183,350741324.2920373,13506.19156,27687.49567
BTCUSDT,2023-09-08,25910.5,26445.5,25647.26,646852,26255.0,754184537.1096923,370236844.4314076,14238.89945,28999.76471
BTCUSDT,2023-09-09,25901.61,25945.09,25796.64,359038,25910.5,284109473.8075783,134863388.7628859,5212.44349,10980.62277
BTCUSDT,2023-09-10,25841.61,26033.66,25570.57,489773,25901.6,483577459.2055345,225752901.0403501,8747.51072,18738.26914
BTCUSDT,2023-09-11,25162.52,25900.69,24901.0,864138,25841.6,1057371884.6697066,498821645.3852222,19664.90243,41682.32
BTCUSDT,2023-09-12,25840.1,26567.0,25131.48,1047056,25162.53,1464393036.9616623,719147319.9787064,27720.5183,56434.38537
BTCUSDT,2023-09-13,26222.0,26405.22,25764.17,714880,25840.1,825437881.4687591,399099781.6207648,15287.00038,31610.82753
BTCUSDT,2023-09-14,26522.73,26860.49,26126.77,799278,26222.0,1015267319.7730227,514863794.3783894,19440.45467,38333.1725
BTCUSDT,2023-09-15,26600.0,26888.0,26224.0,654094,26522.73,695203258.0004445,334045930.7667212,12600.39115,26227.29369
BTCUSDT,2023-09-16,26559.67,26777.0,26445.0,526416,26599.99,370889866.4592735,172926781.3888423,6508.91352,13960.93351
BTCUSDT,2023-09-17,26527.51,26623.25,26399.0,476775,26559.67,344703727.5601071,168675580.016463,6359.89459,12998.10277
BTCUSDT,2023-09-18,26762.51,27409.0,26377.35,938705,26527.5,1158780347.625305,580912488.7594309,21551.71605,43000.43256
BTCUSDT,2023-09-19,27210.26,27483.57,26667.79,898076,26762.5,981539255.55962,484061308.124933,17851.15558,36190.52187
BTCUSDT,2023-09-20,27125.0,27388.63,26800.0,867288,27210.25,927206075.9626273,460402346.1707834,16983.43086,34207.21867
BTCUSDT,2023-09-21,26568.08,27159.6,26377.7,823416,27125.01,920768143.3513128,450738363.8506985,16878.78202,34476.82662
BTCUSDT,2023-09-22,26580.14,26743.38,26468.77,567149,26568.08,484331618.9485319,225805692.7235693,8484.09679,18198.2292
BTCUSDT,2023-09-23,26575.96,26632.81,26509.0,421717,26580.14,250873957.3886738,116581214.130133,4387.1973,9440.7026
BTCUSDT,2023-09-24,26248.38,26738.54,26122.08,545045,26575.97,416368301.3736848,200078452.0167577,7547.06342,15706.65771
BTCUSDT,2023-09-25,26304.81,26446.15,25990.46,873488,26248.39,688252596.3809944,331622453.1518055,12654.58207,26266.2039
BTCUSDT,2023-09-26,26221.67,26397.46,26088.34,697727,26304.8,485217905.0421048,231246870.5474588,8813.76144,18495.35066
BTCUSDT,2023-09-27,26372.99,26850.0,26112.06,939690,26221.68,918797815.048481,444221386.426141,16813.75506,34771.57978
BTCUSDT,2023-09-28,27021.39,27308.48,26342.4,1158974,26373.0,1193420040.1309185,602340703.6015062,22463.19242,44517.83491
BTCUSDT,2023-09-29,26906.96,27244.89,26665.16,878610,27021.39,767827314.9319088,388591243.2591525,14409.35554,28478.76219
BTCUSDT,2023-09-30,26962.56,27094.99,26886.31,534908,26906.96,345406056.6806953,167818583.0599575,6221.24272,12804.62307
BTCUSDT,2023-10-01,27992.57,28065.51,26954.09,883593,26962.57,674657121.9944204,351622961.4701274,12815.98694,24602.81468
BTCUSDT,2023-10-02,27494.51,28580.0,27281.44,1464158,27992.58,1600944483.4902065,797598852.4797782,28423.61,57071.14241
BTCUSDT,2023-10-03,27426.46,27676.52,27160.5,1202377,27494.51,794301815.426502,372402100.7967511,13562.03527,28928.96555
BTCUSDT,2023-10-04,27778.57,27839.72,27202.0,1188381,27426.45,820421385.2557853,414806576.3484014,15077.70185,29816.142
BTCUSDT,2023-10-05,27410.39,28120.39,27352.0,1210397,27778.57,849415594.0472504,415039706.5866476,14985.99405,30681.49619
BTCUSDT,2023-10-06,27931.09,28295.0,27175.94,1326700,27410.39,1052864393.8176135,529241188.557369,19091.24006,37983.24277
BTCUSDT,2023-10-07,27956.67,28029.67,27842.08,641623,27931.1,372820279.523143,178534947.7787839,6392.35089,13348.83825
BTCUSDT,2023-10-08,27917.05,28095.14,27687.5,822730,27956.67,549839951.4800811,257333249.5330772,9216.08271,19693.56921
BTCUSDT,2023-10-09,27590.12,27987.93,27260.0,1156525,27917.06,870014634.3621609,415887241.10445,15077.43003,31534.74639
BTCUSDT,2023-10-10,27390.12,27735.0,27298.0,1002272,27590.12,626258724.2775784,298354384.6981499,10851.22317,22776.84383
BTCUSDT,2023-10-11,26875.52,27477.39,26538.66,1336479,27390.12,1007065585.9346406,470620209.7857446,17460.0774,37349.44706
BTCUSDT,2023-10-12,26759.63,26947.04,26555.0,1066082,26875.52,626909068.3868717,297794983.5412317,11128.85943,23428.64112
BTCUSDT,2023-10-13,26862.0,27130.0,26685.0,1035322,26759.63,647553796.3580662,301049285.742293,11209.65389,24115.76499
BTCUSDT,2023-10-14,26852.48,26989.58,26789.0,517837,26862.0,280059019.0534013,117730324.8186729,4378.85219,10417.25576
BTCUSDT,2023-10-15,27154.15,27293.33,26808.25,682942,26852.48,412673965.3439348,210833694.1344327,7802.69243,15274.6917
BTCUSDT,2023-10-16,28500.78,30000.0,27112.66,2289339,27154.14,2210785548.2360964,1148700588.6793344,40738.04173,78399.22445
BTCUSDT,2023-10-17,28395.91,28613.65,28069.32,1345810,28500.77,1090741746.4830873,539218488.3415859,18994.06799,38428.44532
BTCUSDT,2023-10-18,28320.0,28982.36,28142.87,1215235,28395.91,914773525.1527581,443515753.8170772,15590.14442,32162.47591
BTCUSDT,2023-10-19,28713.71,28916.89,28100.66,1330256,28320.0,1023984017.0322788,525695852.5632501,18427.23743,35895.50179
BTCUSDT,2023-10-20,29669.04,30207.55,28578.29,1915748,28713.71,1753411192.551091,869634841.3281221,29466.75927,59422.0992
BTCUSDT,2023-10-21,29909.8,30379.99,29464.77,1152137,29669.05,821964508.4353629,413323530.3421796,13836.12444,27517.51897
BTCUSDT,2023-10-22,29992.46,30248.0,29640.0,1008299,29909.8,683854827.8969322,334011129.2314961,11161.46844,22852.54563
BTCUSDT,2023-10-23,33069.99,34741.91,29883.6,2839938,29992.46,2941620022.8651876,1505815243.5676994,47839.23087,93513.64246
BTCUSDT,2023-10-24,33922.73,35280.0,32832.34,2850160,33069.99,3933194868.161196,1959449469.4657931,57409.31981,115265.02418
BTCUSDT,2023-10-25,34496.05,35132.85,33679.05,1643976,33922.73,1888210825.6063828,900236395.3726264,26150.50377,54887.02529
BTCUSDT,2023-10-26,34151.66,34824.13,33751.0,1382785,34496.05,1363077907.10912,635547858.4928182,18528.43061,39744.66255
BTCUSDT,2023-10-27,33892.02,34245.0,33390.95,1112240,34151.66,1096889423.419842,485405697.9244014,14310.32429,32330.40106
BTCUSDT,2023-10-28,34081.0,34493.33,33860.0,607438,33892.01,575936523.347353,283656619.5863619,8313.30759,16880.13144
BTCUSDT,2023-10-29,34525.89,34750.11,33930.0,717480,34081.01,711652985.1790963,345933681.7968467,10053.96096,20685.52176
BTCUSDT,2023-10-30,34474.73,34856.0,34062.84,1117727,34525.88,1159771907.6421053,525162190.5371194,15237.56781,33657.95976
BTCUSDT,2023-10-31,34639.77,34720.49,34025.0,1179053,34474.74,1125442444.4884882,544722903.4968481,15843.795,32737.89822
BTCUSDT,2023-11-01,35421.43,35582.0,34097.39,1624635,34639.78,1856348820.4794536,895387891.4676665,25779.0029,53473.28165
BTCUSDT,2023-11-02,34941.59,35984.99,34300.0,1450837,35421.43,1686141698.092171,818365718.9549311,23303.3535,48015.57732
BTCUSDT,2023-11-03,34716.78,34946.5,34120.0,1237373,34941.58,1347962831.5658624,661176167.7749346,19168.85669,39071.20644
BTCUSDT,2023-11-04,35062.07,35255.0,34585.18,794787,34716.78,639958598.4198353,321479754.9172934,9229.16649,18377.55545
BTCUSDT,2023-11-05,35011.88,35380.0,34448.0,1038468,35062.06,859350974.0014893,415912075.9000027,11870.33193,24528.73376
BTCUSDT,2023-11-06,35046.09,35276.33,34725.9,988246,35011.89,782427702.2653205,377126281.1530906,10770.27727,22346.47086
BTCUSDT,2023-11-07,35399.12,35888.0,34523.06,1352796,35046.09,1358031361.1978526,680382009.6599416,19375.26868,38688.73692
BTCUSDT,2023-11-08,35624.72,36106.0,35100.0,1132568,35399.13,1185492160.4927278,610314635.3798897,17192.8245,33401.34137
BTCUSDT,2023-11-09,36701.09,37972.24,35534.05,2138765,35624.72,3033417922.7826815,1550254981.0451877,42156.81236,82537.88885
BTCUSDT,2023-11-10,37301.63,37526.0,36324.71,1297729,36701.1,1605069174.5241032,790671818.768367,21388.56879,43414.04898
BTCUSDT,2023-11-11,37130.0,37408.26,36666.93,923300,37301.63,851924612.7339427,397673179.6679197,10728.65792,22984.97235
BTCUSDT,2023-11-12,37064.13,37222.22,36731.1,810885,37129.99,655570813.1382711,315285367.544748,8506.46051,17687.18874
BTCUSDT,2023-11-13,36462.93,37417.99,36333.0,1217191,37064.13,1208037462.3041444,568916594.9113173,15442.44512,32798.18252
BTCUSDT,2023-11-14,35551.19,36744.0,34800.0,1404428,36462.93,1639130785.08681,763841642.880878,21205.18615,45503.68416
BTCUSDT,2023-11-15,37858.2,37980.0,35360.0,1545427,35551.2,1963249656.5094738,1031669501.9934208,28142.1424,53569.13385
BTCUSDT,2023-11-16,36163.51,37929.54,35500.0,1542446,37858.2,1744503339.0151725,815932555.1331269,22214.04928,47490.39566
BTCUSDT,2023-11-17,36613.92,36800.0,35861.1,1349322,36163.51,1391225051.1923273,668865883.1417465,18403.36411,38283.61112
BTCUSDT,2023-11-18,36568.1,36845.49,36178.58,784498,36613.91,624434069.5256634,295795105.4300323,8101.54756,17102.24186
BTCUSDT,2023-11-19,37359.86,37500.0,36384.02,862400,36568.11,781531839.4371592,389089868.806342,10575.25293,21246.34648
BTCUSDT,2023-11-20,37448.78,37750.0,36677.0,1485050,37359.85,1343722642.386475,656245983.7397183,17591.22652,36022.70291
BTCUSDT,2023-11-21,35741.65,37649.44,35735.0,1936895,37448.79,1756747495.9818547,824920009.55786,22371.42068,47646.54804
BTCUSDT,2023-11-22,37408.34,37861.1,35632.01,1648374,35741.65,1657141022.427348,847145468.3259536,23046.71174,45051.30697
BTCUSDT,2023-11-23,37294.28,37653.44,36870.0,992284,37408.35,888826648.8541473,413539343.9448205,11086.35132,23827.92882
BTCUSDT,2023-11-24,37713.57,38414.0,37251.51,1379414,37294.27,1688715728.079148,844803081.6321824,22349.17236,44680.80646
BTCUSDT,2023-11-25,37780.67,37888.0,37591.1,569448,37713.57,430165251.7609749,194536221.2850941,5153.91116,11396.14464
BTCUSDT,2023-11-26,37447.43,37814.63,37150.0,848020,37780.67,797321193.5893991,382571274.0460782,10204.51641,21264.53723
BTCUSDT,2023-11-27,37242.7,37569.23,36707.0,1238017,37447.42,1112557435.2767923,536129095.5668442,14458.63822,30001.07376
BTCUSDT,2023-11-28,37818.87,38377.0,36868.41,1272779,37242.7,1414360251.6823456,684514270.9388717,18168.56198,37544.46667
BTCUSDT,2023-11-29,37854.64,38450.0,37570.0,1131353,37818.88,1252586505.66259,591917955.4743968,15588.96473,32994.19107
BTCUSDT,2023-11-30,37723.96,38145.85,37500.0,1007791,37854.65,934491058.9608141,433772722.5045634,11484.45424,24740.29147
BTCUSDT,2023-12-01,38682.52,38999.0,37615.86,1523417,37723.97,1669750777.6239815,861977420.1631953,22408.27301,43415.66324
BTCUSDT,2023-12-02,39450.35,39717.14,38641.61,1034690,38682.51,1043421976.7660652,514763687.5746009,13166.65386,26696.92161
BTCUSDT,2023-12-03,39972.26,40250.0,39274.86,1151524,39450.35,1059860641.0494444,529259227.1675092,13333.29632,26710.65335
BTCUSDT,2023-12-04,41991.1,42420.0,39972.26,2112219,39972.26,3285736844.1408806,1599710862.0871768,38595.61905,79272.33059
BTCUSDT,2023-12-05,44073.32,44488.0,41414.0,2072700,41991.1,2890205389.4901266,1491813847.2389681,34815.80813,67490.74644
BTCUSDT,2023-12-06,43762.69,44297.21,43335.28,1876282,44073.82,2256979505.594805,1101273363.0864296,25092.62492,51431.10492
BTCUSDT,2023-12-07,43273.14,44047.33,42821.1,1414759,43762.69,2046945851.8836446,983629776.4938614,22635.67672,47103.26845
BTCUSDT,2023-12-08,44170.99,44700.0,43081.1,1311268,43273.15,1875581755.4469104,910357262.894073,20818.67861,42900.37556
BTCUSDT,2023-12-09,43713.6,44358.02,43584.51,987352,44171.0,1096487106.5648339,510255993.8680859,11598.00774,24925.97008
BTCUSDT,2023-12-10,43789.51,44049.0,43563.0,830667,43713.59,830485162.5569535,387376075.3824843,8841.90643,18956.61758
BTCUSDT,2023-12-11,41253.4,43804.5,40222.0,2087142,43789.5,3205540835.511434,1525642878.1521034,36499.24269,76663.89804
BTCUSDT,2023-12-12,41492.39,42104.12,40680.0,1526411,41253.41,1773961284.3375635,888438328.8915346,21394.91158,42722.69773
BTCUSDT,2023-12-13,42869.03,43475.2,40555.0,1724659,41492.38,1919703389.4848804,935785466.0225857,22354.97386,45865.99773
BTCUSDT,2023-12-14,43022.26,43420.0,41400.0,1599536,42869.03,1798740625.30166,880356342.3815118,20579.79343,42047.05709
BTCUSDT,2023-12-15,41940.3,43080.81,41666.0,1323628,43022.26,1416898938.509979,691713304.7485888,16321.13654,33421.7932
BTCUSDT,2023-12-16,42278.03,42724.43,41605.0,1180886,41940.29,1020469627.8857331,515909440.9100929,12193.50511,24118.85747
BTCUSDT,2023-12-17,41374.65,42424.07,41252.0,1227634,42278.02,1161963642.9627964,555309260.127941,13245.86404,27722.11452
BTCUSDT,2023-12-18,42657.8,42757.81,40542.93,1741647,41374.64,1936003306.0825727,963775419.5731498,23255.79871,46734.0925
BTCUSDT,2023-12-19,42275.99,43497.0,41811.1,1609188,42657.8,1747830242.4615936,861082883.3110158,20163.65946,40927.86444
BTCUSDT,2023-12-20,43668.93,44283.0,42206.0,1934588,42275.99,2115813869.779619,1038694005.7761399,23912.13682,48710.2947
BTCUSDT,2023-12-21,43861.8,44242.35,43286.72,1500702,43668.92,1514529919.1877797,746266380.7692404,17058.89545,34624.29384
BTCUSDT,2023-12-22,43969.04,44398.26,43412.54,1404109,43861.79,1436074497.5128598,703199211.0393196,16049.22275,32783.19638
BTCUSDT,2023-12-23,43702.16,43988.68,43291.1,849658,43969.04,722943825.3332176,339046509.1677196,7765.30564,16557.1293
BTCUSDT,2023-12-24,42991.5,43946.0,42500.0,1137678,43702.15,1093460634.8894227,514962029.1783347,11841.26614,25144.33496
BTCUSDT,2023-12-25,43576.13,43802.32,42720.43,1168428,42991.5,1172053386.5109816,593900885.8031462,13691.2393,27021.23992
BTCUSDT,2023-12-26,42508.93,43592.68,41637.6,1475816,43576.12,1746333612.304945,898267435.237983,21096.16634,41010.04282
BTCUSDT,2023-12-27,43428.85,43677.0,42098.69,1439770,42508.93,1554082990.052276,815239612.617364,18982.83267,36191.21136
BTCUSDT,2023-12-28,42563.76,43787.57,42241.79,1391826,43428.86,1508408742.378081,747631903.055399,17422.8191,35150.52485
BTCUSDT,2023-12-29,42066.95,43111.0,41300.0,1571137,42563.76,1803086285.2465775,897324724.7968955,21195.34128,42597.18912
BTCUSDT,2023-12-30,42140.28,42612.32,41520.3,936545,42066.94,964875790.984935,494133887.9071811,11727.69648,22906.57818
BTCUSDT,2023-12-31,42283.58,42899.0,41965.84,1016484,42140.29,1001519241.5559053,509478742.7445108,11997.14865,23585.91603
BTCUSDT,2024-01-01,44179.55,44184.1,42180.77,1114623,42283.58,1169995682.0280013,617352094.5605195,14331.7318,27174.29903
BTCUSDT,2024-01-02,44946.91,45879.63,44148.34,2247532,44179.55,2944331821.8230762,1527964124.2375848,33817.14447,65146.40661
BTCUSDT,2024-01-03,42845.23,45500.0,40750.0,2658041,44946.91,3507104563.744232,1687665202.9513144,39103.99162,81194.55173
BTCUSDT,2024-01-04,44151.1,44729.58,42613.77,1819944,42845.23,2095095359.4936347,1030075267.839013,23605.90059,48038.06334
BTCUSDT,2024-01-05,44145.11,44357.46,42450.0,2064845,44151.1,2100953924.3687155,1049655019.1400094,24015.06426,48075.25327
BTCUSDT,2024-01-06,43968.32,44214.42,43397.05,956642,44145.12,781212883.4916061,396341787.3638776,9048.57073,17835.06144
BTCUSDT,2024-01-07,43929.02,44480.59,43572.09,1109259,43968.32,1014635096.1241482,511871007.5258263,11613.52347,23023.8508
BTCUSDT,2024-01-08,46951.04,47248.99,43175.0,2364464,43929.01,3298772150.6815076,1755312207.6681833,38728.8053,72814.57589
BTCUSDT,2024-01-09,46110.0,47972.0,44748.67,2637745,46951.04,3251442072.8083963,1620151226.3362696,34825.45429,69927.66617
BTCUSDT,2024-01-10,46653.99,47695.93,44300.36,3133588,46110.0,4123809481.712767,2153126701.3521643,46910.79439,89911.41203
BTCUSDT,2024-01-11,46339.16,48969.48,45606.06,2998451,46654.0,4105139605.028302,2070467939.6599925,44076.1683,87470.3296
BTCUSDT,2024-01-12,42782.73,46515.53,41500.0,2809192,46339.16,3827483735.576057,1850840878.9778297,41707.58066,86327.93707
BTCUSDT,2024-01-13,42847.99,43257.0,42436.12,1434243,42782.74,1547370611.5531662,760432218.2454551,17748.09824,36118.47464
BTCUSDT,2024-01-14,41732.35,43079.0,41720.0,1235727,42847.99,1202212782.257693,583261659.738576,13690.30843,28228.40894
BTCUSDT,2024-01-15,42511.1,43400.43,41718.05,1657611,41732.35,1718982911.1081028,849997411.087583,19924.7603,40269.89303
BTCUSDT,2024-01-16,43137.95,43578.01,42050.0,1716580,42511.1,1931947150.05907,1031525441.9352086,24064.55667,45045.74589
BTCUSDT,2024-01-17,42776.1,43198.0,42200.69,1438172,43137.94,1419888430.9228892,710532768.0475779,16648.20529,33266.21388
BTCUSDT,2024-01-18,41327.5,42930.0,40683.28,1466087,42776.09,1839426541.263579,883292634.2063637,21085.14336,43907.51641
BTCUSDT,2024-01-19,41659.03,42196.86,40280.0,1641428,41327.51,1993846466.5387518,1004478721.3792055,24347.5002,48342.74559
BTCUSDT,2024-01-20,41696.04,41872.56,41456.3,807324,41659.03,662768008.1509343,314535141.9955636,7557.36632,15923.99493
BTCUSDT,2024-01-21,41580.33,41881.39,41500.98,657817,41696.05,489151571.0309043,232552207.1607329,5576.56045,11730.16301
